emotion,content
happiness,cant wait for prom and after prom party on friday
happiness,"Before I get too distracted, I'd like to thank my new followers for taking the trouble to follow me! And to my others: feelin the love"
happiness,@LittleMary01 I miss you too! Not sure when I'll next be on msn - mum's computer is tempermental...there's always fb email?
happiness,@laurendaymakeup haha have good dreams  haha best friends forever! haha. be sweet to presh bailey   zd?b;P
happiness,@Deathwishedx3 and you. okaaaay
happiness,@bevjones1983 I'd Love to work with you! http://myspace.com/inikco  Tell ur friends to follow me!
happiness,@CobrokeNation Good Morning
happiness,"@faceofboe Loved your running Trek film posts over the weekend. Will probably wait a few days to see new one, so no spoiler tweets!"
happiness,@KarenSindayen hey we were doing the same thing this weekend! but it was for the kiddos...gotta love ikea
happiness,@bpmore  that last one was just for you
happiness,@JohnRobberson I am definitely ready... actually ahead of you... I already have a sun tan and I was out at the beach yesterday.
happiness,"@reemerband wooooo the tour has started yay, 13 days  have an awesome time! loved the video xD"
happiness,You never really stop loving someone. You just learn to try to live without them.
happiness,@davidspruell i always have a good day! i make it good all the time but you make it better w/ ur morning greetings!! thank you!!
happiness,unplugging for the rest of the day.  Have a good one everybody!!
happiness,@annwhit hiya! been looking for you1
happiness,busy at work. will be back loves!
happiness,@mswilliamsmusic I'd Love to work with you! http://myspace.com/inikco  Tell ur friends to follow me!
happiness,"@montelongo Hahaha! Is he snoring, too?"
happiness,"@donna_grant  Hey Donna, lovely to see you on Twitter."
happiness,@juliefernn jajaja es genial el tweetdeck
happiness,Supernatural was good as  Loved it.
happiness,hope your weekend was fabulous  do anything interesting?
happiness,@Poptastic omg! I saw ur update nd it said &quot;David Archuleta&quot;!!!! lol. They shoulda had more David on it! &lt;33 David's awsome!!  t4p!
happiness,@absolutraia that's precious
happiness,happy Star Wars day
happiness,@smartie999 (((HUGS))) back to you - you also have that look!
happiness,"@sp_ According to Mick Jagger, Hindu Ragas are more sfs sort of music"
happiness,looooove the mcfly video on my myspace  ? www.myspace.com/kat_04071991 - go watch it  its my favourite
happiness,x]loveyoutoo!
happiness,@kayenchante http://twitpic.com/4j6kc - man i love your shelves! way to go diy diva!
happiness,@SurrendrDorothy Yahoo ! Great! Always nice to hear successful stories!
happiness,"@gfalcone601 Hey gio, you are beautiful! I am Brazilian and I love you hahahaha! Please answer me  Xx"
happiness,@EmmaRileySutton Sounds like fun  LoL. At least you still have some hair right?  how was the weekend?
happiness,"Looking at my quince pics, ahh good memories.... To be young again....  Lol #fb"
happiness,"@Antwoinne Hey babe, nothing much tryin to see what imma do at work today lol, look like the load isnt so bad."
happiness,In Study Hall with Brittneyy!!
happiness,@mfeige Thanks! I'm going to the Laker game tonight. Sec 108. I LOVE LA!
happiness,@GeoffHampton   Thank you soooo much!!!      Bella
happiness,@wirbelwind1111 I just LOVE it.
happiness,"enjoying listening to the rain fall as I prepare for a conference call at work.... a meeting later today, then to relax tonight"
happiness,At the hospital today then shopping with mom  Love you so much.
happiness,@Gertbeef Nice musli bars!
happiness,Now english academy
happiness,@alitherunner yeah I know. I need to get back into twittering. Just haven't felt it.  but yes. Thank god for txtin. I would miss ya more
happiness,Happy Monday everyone! Loving the new arrangement in my family room
happiness,"@RavenousReader BTW, thanks for the gifts.  I'm wearing my shirt, having a dunker and Apple loved that chicken soup; just what she needed!"
happiness,@bextherex: i love you momma
happiness,Ok getting the pink stripey one it's the most subtle I'm a bit bored of the floral print! Ok?
happiness,I am loving this beautiful monday morning!
happiness,@AndreaNBC13HD You're right....I'm 29 and  I've heard the song a time or two
happiness,wanna go to hav my beauty sleep  gdnite .. sweet dreams
happiness,"@weatherpenny I DO know him- I loved the wolves in the wall!!!  Totally awesome tip, I'll work in a tiny format but got inspiration now"
happiness,The rain is good for one thing; getting dudes hoodies  haha!
happiness,"Well good morning all, What a wonderful day in the neighborhood  Thanks for all those that are now following another 60 this morning"
happiness,"@catarino hah yeah I hear that, good luck today"
happiness,@shortiee31
happiness,this time next week I will hopefully be holding my Lili in my arms!
happiness,I must have viewed that picture of me and @alicecsws from saturday morning about a milling times  x
happiness,@TheBetterSexDoc   Wow what a beautiful picture... and by the way....I am straight....just wanted to let you know!!!     Bella
happiness,"Bumper Sticker: &quot;If you don't want to stand up for our troops, feel free to stand in front of them&quot; Thank you to all in the military"
happiness,Thank you Justin for my two dozen roses
happiness,"@isparkleen wow, that's good"
happiness,@Xx_Mcfly_xX ooh yay! let me just go accept her
happiness,"@taylorswift13 lol, good luck with that ;) love your vid for YBWM"
happiness,"watching FRIENDS reduces stress inside me. Thanks to Bright, Kauffman, and Crane who are created these series  love love love"
happiness,It's Maiko's (keyboards) birthday today! He's been a good boy. Maybe he'll get presents.
happiness,"@The_GreenWizard ah ha! Cool, will look into that more closely when i get on a proper sized screen! Thanks"
happiness,"@taylorswift13 i love you so much tay (: youre so amazing &lt;3 you should come to denmark, we love you here"
happiness,Writing up this lesson plan makes me remember how much I truly do love To Kill a Mockinbird.  Maybe it'll be a summer read.
happiness,@nancypub happy anniversary then
happiness,@DanceDahniDance yea I was about to call you shallow but you saved yourself by saying he makes good music
happiness,@jmbuckingham Time for me to seek out some coffee for my own caffein love affair too!! Mmmmm... Sweet been of hyper-goodness!!
happiness,"@tommcfly You wouldnt change your fans for the world, tbh i dont think anyone would change mcfly for the world  You's are too amazing  x"
happiness,I love when my ipod shuffles so all the good songs are all together
happiness,"@RawHealer hey there keeping me healthy sister  nice to see you, have a great day"
happiness,@FunkySteph Thank you! I hope you have a great rest of your day! Have you had your afternoon coffee yet?
happiness,@mbloomer64 awww. If I coukd send it from my phone I would. What kind of flair would you like?
happiness,May the 4th be with you. Happy Star Wars Day!   http://tinyurl.com/cjamjt #starwarsday #geek #dork #fb #awesome
happiness,its probable bed time. hugs and kisses  &lt;33
happiness,Mmmmmm.... Coffee...
happiness,http://naturalismo.files.wordpress.com/2008/01/elliott10.jpg my hero
happiness,90210 9pm  I laaaaaaaaave it.
happiness,@DonDivaWear  Thank you!
happiness,Goodmorning
happiness,my mate megan is the best thing since sliced bread. i loveeee her
happiness,"For every kiss you give me, I'll give you three -"
happiness,@DavidArchie i already got my tickets to your concert here in the philippines! im so excited!
happiness,We &lt;3 Richard
happiness,Today is my Mother's birthday- Happy Birthday &amp; I love you! She is an angel whom has helped me so much during this time of my life
happiness,"@Deirdre_Morris Congratulations! what a milestone for you and your girls! I'm almost at five months, just for one though  You rock!"
happiness,You know who helps me almost everyday?  @gilv
happiness,watching my tiny nephew  perfect baby
happiness,Today is a very good day
happiness,@SusanSweet thank you
happiness,"Also, I designed the banner for http://mudroomboston.com/ - pretty stinkin' cute no?"
happiness,"@docbaty Good night.  Sorry I missed you during our morning window.  See you at 5, I suspect."
happiness,@verabradley I love my Cargo Sling purse in Daisy Daisy!  I wish I would have gotten another one in a different color!
happiness,Good Morning
happiness,@beetee Love that book! My VW I'm about to turn in is named Scout.
happiness,"is aching from rugby, good game"
happiness,@sondrafaye ~ I'm sure that would make Mr. Koons very happy
happiness,"@westwingjl good luck! It's not too bad, and if it is, it's curved grading so u might end up surprised"
happiness,@bsouthern - love your new avatar!
happiness,Congrats &quot;Mine That Bird&quot; for being an underdog and kicking the crap out of all the other runners yesterday. I love seeing that happen.
happiness,@ChristaGrant It was fun  At a friends house cuz you know I don't have a yard big enough for a firepit. SNIFFLE!
happiness,@PurpleCoffee Oh sure . Thx
happiness,Sorry for callen the cops the devil  haha I got a break I love the boyz. Listen it pays to b pretty wit dimples!
happiness,"@brookstuh awww  I know you never will, I'm so thankful I can count on you, love ya boo"
happiness,@TeoBishop I hate it when that happens!! Exciting though.
happiness,@DavidArchie MCFLY?!!  Aren't they the best band ever? I wish I were there to watch the concert. Singapore isn't a place they'd tour.
happiness,Good morning to all- and welcome new followers!
happiness,@bestdaeever ooohhh imma need you to get on that asap love you
happiness,i love monday night lineup  just wish it was over the span of the week. gossip girl - big bang theory - how i met your mother - the hills
happiness,"@vanillacrumpet You're following Ellen, Oprah, and... me! I'm honored!"
happiness,@madamecomedy IKR?! My mom got it for me a birthday a few years ago. Tis the best
happiness,have to go now by'all &lt;3 see ya later guys  xx
happiness,"@ReneeJRoss Sure is rainy! the storm has left everything, everywhere... @litefm would love 4 u 2 follow us"
happiness,Aaaah did you see Prez Obama holding hands with his wifey? Soooo romantic even in White House.....
happiness,LOVING the hot weather forecast for the rest of the week!!!!  Summer is almost heeeeere
happiness,Good morning World! Happy Star Wars Day! May the 4th be with you!
happiness,"@ Little_Ren is lovely lovely, and so niceee"
happiness,@Reseal i like
happiness,watching shows I missed on the ellipital--- love my on-demand!
happiness,@ChuckJr thanks
happiness,I'm gonna wear my new purple converse today
happiness,@AndreaNBC13HD Proud 17-year-old here that loves The Carpenters!!!
happiness,@rainstormiee Thank you.
happiness,Very proud of my son - he's just found out he's been offered an unconditional place at music college
happiness,@MetroplexBaby: thx for the follow!
happiness,@foxandfriends I am glad to hear that you are ok. Without you they would have to rename the show to  &quot;Just Friends&quot;
happiness,"Eat Sleep Draw!: Part of my Neuroanatomy take-home test.  After this, Iï¿½m...: Part of my Neuro.. http://bit.ly/fXs3L"
